74224,,,0.199277113,G6III,0.867,-75.39568,-82.36821,-89.75662
74561,,,-0.290724024,K5,1.552,-101.06841,-114.33779,94.57389
77412,,,0.32909104,K2III,1.272,-71.27572,-109.98793,32.16635
83216,,,0.598809804,G5IV,0.883,-20.23201,-76.10378,-89.47077
83693,,,0.42089747,A2IV,0.076,-23.89923,-100.19551,-78.26413
83854,,,0.530452728,K0III,1.011,-26.24937,-114.26142,-37.21021
84402,,,1.112666323,K1III,1.096,-17.62965,-89.319,-23.68779
85442,,,-0.342005502,B9.5IV,0.01,-22.475,-158.04593,-91.1452
85543,,,-0.473650195,K0III,1.112,-21.13978,-155.00229,-116.93746
88550,,,0.794213406,K2III,1.16,1.86325,-88.21863,-63.87707
89156,,,-0.867860625,A3V,0.045,10.01561,-195.15199,129.07863
93287,,,0.334944069,K0III,0.977,13.8178,-51.51558,-123.57
95999,,,-1.542278312,K4/K5III,1.638,45.49994,-108.26338,-297.12269
96481,,,-1.738169834,G0Ib,0.881,140.66549,-312.7244,68.35224
96840,,,-2.536674049,B5V,-0.078,209.38417,-443.49576,120.6059
103652,,,1.687248867,A7V,0.283,50.63052,-50.60142,9.44448
107129,,,-2.959061978,C6.3,2.5,411.58586,-282.82753,356.34835
109466,,,1.296666795,K0III-IV,0.981,76.54954,-39.611,-6.43059
111967,,,-1.895591817,K4III,1.45,190.45932,-68.55617,-316.79025
115065,9    And,,0.174245454,A7m,0.215,106.30771,-19.51645,96.54931
116728,,,0.434897985,G8III,0.889,35.27967,-3.18698,123.5571
671,,,0.943913459,G8III:,1.034,100.87,3.65137,-15.66907
2159,,,-0.576818654,K0III,1.022,184.33399,22.01703,-88.73527
3352,,,1.678352686,K5III,1.318,35.50199,6.69116,-63.2417
4552,,,2.166379383,K0,1,46.70611,12.13047,32.48892
4998,,,-1.42402051,K2,1.447,177.84776,51.03045,241.14828
10729,7    Per,,-0.700936572,G7III,1.039,96.40584,66.30539,183.77875
11095,Kap Hyi,,1.045736804,K0III,1.088,22.2815,16.02188,-93.52236
12608,,,0.659965819,G8III,0.917,69.36149,59.29784,-72.28463
18339,,,2.539215024,Ap SrEu(Cr),0.323,24.8048,40.98566,-10.26959
22176,,,1.15912847,K4III,1.221,27.69619,83.11219,29.71223
22220,,,0.324389072,G9III,0.934,32.5561,98.35589,87.90197
24575,,,-2.258759908,O9.5Vvar,0.199,69.88107,362.05802,251.65272
25187,,,0.091007297,B8+...,-0.037,23.85737,147.74313,-22.14102
25816,,,0.624283545,K0IIIp,1.112,11.26465,87.96738,78.35789
26624,,,2.90548465,A8Vs,0.294,3.68678,41.1458,-2.5735
27939,,,-1.032518891,K0III,1.328,5.83047,253.70385,4.29053
29692,,,1.963958789,K1III,1.058,-4.03898,60.43036,-20.23781
29711,,,1.874794903,A5IVs,0.097,-4.47817,66.13754,-5.70002
31876,,,1.251545498,A2V,0.063,-14.92487,85.08726,19.91654
34914,,,-0.904118591,K4III,1.481,-69.49512,209.51986,-92.22242
35712,,,-5.083350825,B8III,-0.069,-574.49601,1535.3756,5.0679
37345,,,-2.099914787,B4III,-0.04,-138.93103,298.05221,-253.05412
39236,5    Cnc,,0.187390237,B9.5Vn,-0.024,-70.18282,119.73769,40.99386
46101,,,0.91713237,K0III,1.06,-38.17648,30.88945,-91.0086
47559,,,-3.596073148,B4V,-0.119,-388.34195,267.40179,-678.74904
53272,,,-0.893753548,B6V,-0.02,-75.3477,22.42556,-224.74243
53726,,,-1.186669679,M2III,1.595,-212.56388,57.40822,160.51792
55280,,,3.124182269,F6IV,0.471,-15.81036,2.83898,-33.80258
62058,,,0.472631087,B9Vn,-0.074,-69.39115,-13.22249,-105.42554
62786,,,0.21859009,B7/B8V,-0.098,-106.98021,-24.67333,-91.08478
63494,46    Vir,,0.871749895,K2III,1.119,-101.75057,-27.54936,-6.20479
70363,,,0.846379244,K1III,1.099,-51.83548,-37.59528,-85.52164
70987,,,0.862558464,K1III,1.06,-65.24228,-50.59826,-66.54851
75256,,,0.237097069,A0sp...,-0.033,-42.03357,-51.27313,124.94113
81854,,,3.208661207,F4V,0.43,-2.56268,-7.34893,35.14567
81992,,,-0.832581266,A3IV,0.103,-65.38149,-192.61724,-110.48769
82611,,,-0.372293715,K2III,1.325,-36.36384,-121.38633,137.88238
82806,,,0.297672054,A0III,0.059,-17.2063,-59.42894,-122.85186
84431,,,-0.807592815,K2III,1.335,-40.24448,-205.56272,92.13504
85751,,,-3.10078206,B7II/III,-0.045,-44.7118,-356.28141,-551.26209
88012,,,-2.064169578,B3II/III,-0.077,-2.10639,-357.81035,-196.37862
89587,,,0.970368272,G3III,0.89,7.41736,-100.4959,-5.29297
90052,,,0.15573556,A2V,0.056,14.13226,-142.92118,30.60466
92391,,,-2.307779426,K2Ib,1.568,97.69083,-443.56124,-47.03897
92833,,,-2.064169578,G8III+...,0.922,80.27967,-328.85057,228.0564
96895,16    Cyg,,4.315558685,G2V,0.643,5.9078,-12.41129,16.68988
98738,,,-1.088343878,K3Iab:,1.42,126.52072,-212.08642,82.6359
101909,,,-2.011631393,B3V,-0.145,245.19147,-294.59412,108.73398
102162,Mu 1Oct,,0.919376787,F4III-IV,0.45,16.02916,-18.76076,-100.31542
102945,4    Aqr,,2.138409212,F5IV-V,0.464,39.8877,-42.98886,-5.77758
103219,,,0.368199685,G5III,0.946,22.36535,-23.4167,129.15848
105574,17    Aqr,,-0.72950899,M0III,1.516,168.65393,-137.87232,-35.7474
112117,,,4.130411305,G0,0.584,15.09193,-5.29882,-17.27922
112862,21    PsA,,0.712413361,G8/K0III,0.907,94.46604,-29.1748,-56.01982
115806,69    Peg,,0.734508805,A0MNp...,-0.066,100.79646,-14.31279,47.8362
116653,,,-0.421647485,K0II/III,0.907,43.32585,-4.09648,-186.5623
116768,,,2.162586418,A2m,0.212,57.22538,-5.02759,9.79599
3137,,,1.157042321,K1IIICN...,1.142,65.01465,11.42442,-65.54314
9564,52    Cas,,1.301600143,A1Vn,0.029,31.73696,18.85806,78.8146
10215,,,2.505149978,F5V,0.418,41.36334,26.70048,-8.72687
11687,,,1.372253595,A7III-IVs,0.168,66.66711,51.50478,0.37623
11843,29    Ari,,3.710390732,F8V,0.572,21.7764,17.15211,7.44546
20075,,,-1.52922703,M4III,1.597,128.74719,270.7381,-113.37331
20493,,,0.152943343,B8IV-V,0.029,56.3487,125.87962,52.89169
23766,,,-0.186607181,K5II,1.38,19.26752,81.02442,151.30463
27265,129    Tau,,-1.153130452,B8IIIMNp...,-0.061,14.97522,258.89636,73.49276
29808,,,0.608432377,A2Vm...,0.163,-6.70744,92.47973,-75.79631
30318,,,2.002884634,F0III,0.319,-6.05679,61.20258,13.71377
34182,44    Gem,,0.168921873,B8Vn,-0.027,-38.04312,129.87396,56.43682
34561,,,-9,B1Ib/II,0.04,-2869411.57,9162454.452,-2795694.127
35611,,,-2.711607126,B3V,-0.172,-170.26664,462.05364,-250.51285
40183,,,-0.676790122,B5V,-0.113,-81.78015,125.31506,-156.3932
40889,,,-1.317207787,M0III,1.537,-50.60691,71.82505,277.10149
43392,,,-2.835019448,O9V,-0.114,-293.67722,319.51047,-391.98509
50546,,,2.816179022,K0,1.022,-26.04328,12.22063,32.39877
51194,,,1.764497982,A2V,0.091,-26.60522,11.37233,-64.09543
51200,,,1.893446199,A2V,0.166,-45.57049,19.46849,43.9988
59384,,,-1.643541445,K5III:,1.618,-48.65548,-2.3374,334.30762
60979,,,-1.248858235,M2II/III,1.515,-208.40918,-27.40495,-187.52043
61688,,,2.030079384,F0V,0.31,-58.25509,-9.94327,-19.48765
62983,,,1.877559067,A2V,0.068,-63.55345,-15.34947,-13.47855
63340,,,0.172103518,K0III,1.03,-35.52526,-9.31795,141.73166
63948,39    Com,,2.508404746,F4V,0.393,-44.62308,-13.29312,18.01637
65129,,,-9,B0.5Ia,0.236,-5274970.303,-1940960.596,-8270874.214
66575,,,-1.891980366,G5Ib,1.138,-184.274,-84.77221,-319.90157
66925,,,-3.853081112,B0.5III,-0.096,-461.38113,-222.3833,-781.73642
67545,,,0.539742608,K0,0.899,-109.03649,-57.00969,11.84146
68101,,,3.094819154,G8V,0.78,-19.23326,-10.72156,-31.10438
71094,,,1.735288355,A7Vn,0.23,-50.12932,-39.28447,32.0004
72848,,,5.689845015,K2V,0.841,-7.9239,-7.48021,3.78451
76810,19Tau6Ser,,0.298692831,G8III,0.908,-75.67691,-109.07236,38.12852
77678,,,0.354944069,K1IV,1.152,-48.74684,-77.65286,-98.52974
78665,,,2.309880957,F5IV/V,0.47,-22.56677,-40.53329,-28.98939
83601,,,4.453637719,F9V,0.578,-4.8202,-19.80348,0.25022
84631,,,0.547780146,A1V,0.015,-21.38395,-115.60888,36.65928
86561,,,0.962767589,K0III:,1.068,-5.108,-62.67714,79.96471
87616,,,-1.453987388,B9IV/V,-0.06,-6.75535,-254.28179,-176.48161
91525,,,-0.186607181,A0p...,-0.067,18.32884,-104.26687,136.46156
93855,,,-1.188535678,B7V,-0.025,75.6671,-251.93746,-76.57015
96198,,,-2.258475685,M4.5III,1.545,116.33245,-268.52815,339.7783
97402,,,0.558450794,K0II-III,0.993,50.18212,-98.69196,52.53487
97499,,,1.28833052,K5III,1.233,39.38671,-76.44417,-16.51431
105080,,,-2.278038632,K3III,1.447,192.85808,-165.82972,374.23558
107487,47    Cap,,-1.891980366,M3III,1.629,311.97914,-205.96443,-61.05668
108612,18    Peg,,-1.578500803,B3III,-0.112,282.08722,-162.64661,38.35179
110873,,,-1.29210378,K2,1.442,224.61457,-95.60898,151.59443
0,,,4.397139483,A,,9.39109,1.35051,-18.64539
0,,,7.468138459,K5 Ve,1.15,0.12071,-5.07962,0.22304
760,,,0.672368823,A7IV,0.203,20.84145,0.84896,114.94517
3436,,,2.37616417,K1III,1.107,51.18711,9.91148,-11.093
6981,97    Psc,,0.685015757,A4IV,0.162,101.86548,42.13182,36.57547
8475,,,0.974975492,A3V,0.17,60.53943,31.26659,75.40042
8998,,,3.060510383,F7V+...,0.549,34.00951,18.83154,1.25533
9859,11    Ari,,-1.7464684,B9IV-Vn,-0.03,272.80237,168.51969,154.35275
10203,16    Ari,,-0.942027954,K4III,1.365,185.72459,119.69248,107.46484
16266,,,0.712582425,G5,1.02,69.45703,90.23506,-13.58686
17007,Tau For,,0.473255169,A0V,-0.027,65.36556,92.31421,-59.99932
21137,85    Tau,,2.746650077,F4V...,0.338,16.22021,40.07672,12.27628
21269,,,0.213666173,G8III,1.061,52.28782,132.40645,23.6018
21459,,,2.780542196,F5IV,0.38,14.47909,37.95897,17.53107
28930,,,-1.178535678,M3II comp,1.73,-6.63012,238.33214,134.96227
31758,,,0.260166288,A0IV,0.042,-22.6516,133.25055,-40.99709
33800,,,2.363394181,F0V,0.297,-7.2865,26.68699,-45.93191
34055,,,-1.93190147,K5,1.584,-104.04349,363.68081,84.51374
37394,,,1.11801358,A3IV,0.153,-40.02171,85.25134,-13.54671
39122,,,0.695080537,A2V,0.042,-38.00679,65.66727,-87.22532
41282,,,3.356163713,F2/F3V,0.402,-18.76799,25.52219,-12.19005
41597,,,-1.390860031,F2III,0.427,-180.07262,237.12928,-51.15568
43726,,,4.84577933,G3V,0.661,-11.73017,12.32832,-1.61894
46288,,,-1.137285301,K3III,1.313,-210.58098,166.94658,-6.86827
48341,6    Sex,,2.072269805,A8III,0.171,-51.74444,32.57457,-4.53657
50536,,,1.891903461,A8III,0.258,-58.85611,27.67008,-14.45159
50635,,,0.275447649,K3III:,1.128,-74.40315,34.48955,113.77781
51213,45    Leo,,0.649417052,A0sp...,-0.043,-107.03492,45.62679,20.01924
51905,Phi2Hya,,-1.351850496,M1III,1.638,-265.95514,101.7207,-83.50423
54136,51    UMa,,1.478858907,A3III-IV,0.165,-61.44322,15.17114,49.87715
59364,,,1.136529326,A4Vn,0.123,-83.75322,-3.93812,43.24179
63490,,,2.99796217,F3V,0.386,-32.22213,-8.71609,-22.09812
63584,,,3.144182269,F6V,0.427,-16.03374,-4.43042,33.52509
64212,,,1.195139399,K3III,1.169,-69.58506,-21.82177,55.80316
64979,,,1.939126798,F0IV,0.277,-50.17425,-18.03199,37.51004
66015,73    Vir,,1.731313869,A7IV/V,0.196,-62.53126,-26.55833,-23.03369
68279,,,-0.049158144,K5III,1.43,-136.91761,-77.99016,41.18956
70949,,,-1.589965285,K4III,1.421,-261.12457,-201.7408,27.54846
75674,,,-0.899759516,M1III,1.654,-134.60533,-171.74234,102.22303
77358,,,5.094519197,G6IV,0.715,-6.57232,-10.07137,-9.36741
85333,,,-1.007014522,A0...,0.592,-36.74862,-248.23781,33.46366
86527,,,-2.348101983,K3III + (G),1.673,-32.93411,-395.84299,-250.27682
87445,,,-0.643415597,K4III,1.341,-5.66985,-163.98054,137.59024
88190,,,-0.787592815,K6III,1.516,0.50646,-191.44852,125.34642
89827,,,-0.503853286,K4III,1.319,15.10691,-173.82712,99.38733
98575,,,1.099338595,K0III,0.981,44.72213,-76.3817,-37.09272
99579,,,0.500882417,K1III:,1.139,43.04946,-65.95665,98.88906
102080,10    Del,,0.133882312,K4III:,1.235,93.7394,-110.46507,37.69164
102805,15    Del,,3.655225854,F5V,0.42,19.47042,-21.31743,6.42426
103734,,,-0.512591618,G5III,0.994,115.90622,-114.6843,118.57916
105891,,,0.350281809,B6V,-0.109,64.13505,-50.67387,108.07159
111314,,,1.598013458,A9III,0.334,24.33377,-9.70266,71.63801
112998,,,-1.991631393,K2V:,1.748,190.18411,-57.18206,345.38073
117956,,,-2.463243153,G8Ib,1.17,335.305,-6.49954,364.14601
118071,,,-2.219457804,F8III,0.712,325.37531,-4.17354,299.83354
1196,35    Psc,,1.499332267,F0IV,0.312,79.07475,5.17579,12.29738
9220,,,-0.704307826,B5III,-0.042,91.17021,51.87276,194.79187
14748,,,0.543577726,K3III,1.278,74.87127,82.03096,56.33543
19261,,,2.65883745,F3V,0.397,21.35629,40.03817,12.29728
23377,,,0.766950033,G8III,0.893,21.79448,83.63355,-71.79901
24072,,,-2.973014378,B2II: comp,0.72,107.61354,488.57433,381.14094
25482,,,1.616279446,F0IV/V,0.346,3.97487,27.41172,-70.7598
31852,54    Aur,,-0.666210842,B7III,-0.087,-32.88055,188.63005,102.93955
33614,62    Aur,,-0.314013674,K2III,1.218,-37.08769,140.74927,113.93435
34999,,,-3.344476008,B0III,-0.173,-234.39674,695.78351,-133.6427
35213,,,1.532168528,A5m...,0.317,-23.80839,68.52275,-31.25771
37823,,,-1.150760907,B6IV,-0.069,-87.04616,175.92959,-187.91992
38732,,,-1.075375122,B6V,-0.111,-91.61082,165.65092,-181.81379
39261,53    Cam,,1.05446854,A2p...,0.158,-24.67846,42.01794,85.51599
41224,,,-1.50922703,K5III,1.591,-140.59016,192.24557,214.48662
43620,,,1.228936595,A0V,-0.023,-34.22304,36.36001,-75.86955
45418,,,-0.004077052,B7IV,-0.101,-63.22544,55.30375,-136.47766
45481,,,-4.604693683,A1Ib+...,0.269,-712.98524,619.4215,-941.14122
48414,7    Sex,,-1.516198055,A0Vs,-0.04,-272.58602,169.99261,13.76704
50174,,,2.444408573,F9V,0.573,-43.35489,21.49862,18.73936
52366,,,-0.767677399,M2III,1.617,-182.74895,64.54629,119.68741
55564,,,1.338542797,A3V,0.085,-36.91737,6.03649,77.83309
57240,,,-1.253464418,K5III,1.533,-257.13596,17.7332,121.38698
60771,,,-0.502591618,B8IV,0.052,-88.41183,-10.62624,-180.8817
61936,76    UMa,,-0.235185694,A2III,0.051,-80.37921,-14.73995,158.41745
61951,,,1.912006708,F2V,0.397,-61.37225,-11.32623,-22.41821
62757,37    Vir,,-0.239059865,K4III:,1.288,-173.8142,-39.82088,9.52229
67005,,,0.899455682,A1V,0.017,-58.42051,-28.46622,83.37236
69090,,,3.732259737,G1V,0.581,-6.34771,-3.9843,-27.68133
71277,,,-0.185440538,K5III,1.379,-109.17706,-87.34378,103.93581
74421,,,-1.058343878,B8/B9III,-0.002,-51.47154,-57.45003,-248.7308
76935,,,0.020146796,K2III,1.315,-58.07916,-84.99781,-120.48921
79601,,,-0.782567554,A3V,0.063,-29.10308,-58.72927,219.79281
81873,,,1.166918888,A0Vn,0.037,-11.77047,-33.88041,-86.30156
81911,,,2.319163495,F2.5III-IV,0.321,-14.85739,-43.06493,30.77252
82037,16    Oph,,0.195280509,B9.5III,-0.012,-46.68778,-138.51921,2.60291
90651,,,1.315923088,Ap,0.006,10.94213,-83.73734,-21.96908
90759,,,1.549253372,A3V,0.138,7.87678,-57.78467,-52.35197
91373,,,-1.80715548,M4.5II,1.444,46.83939,-279.09419,234.68459
91915,,,0.779115177,G7IV,0.967,10.39072,-53.07914,97.7683
94382,,,-1.427274949,A2Vn,0.069,89.43461,-272.77056,113.39106
94755,,,2.881797913,F6IV:,0.479,9.52279,-27.32401,31.02819
102011,,,3.414274838,F6IV,0.443,10.52346,-12.50831,28.89764
102033,,,1.451799153,A2V,0.163,45.86143,-54.36372,40.74233
106171,,,0.182544564,A3V,0.08,70.36144,-53.82532,117.38142
107423,,,-0.762736618,B8IV,-0.099,61.58116,-40.96088,-214.90197
108626,,,-0.399983282,B9IV/V,-0.061,93.50537,-53.76595,-159.21122
116097,,,0.739944375,K0III,1.014,80.03871,-10.02301,-80.22446
3604,,,0.319676324,B9.5IIIMNp.,-0.063,96.32081,19.67547,97.83572
5074,73    Psc,,-0.694307826,K5III,1.525,211.39927,61.49419,21.80548
7387,,,2.995242332,F2V,0.382,19.53574,8.62088,-34.3582
13387,,,-0.119423526,K1III,1.249,56.4732,52.80776,-151.15264
15353,,,2.212686307,A3V,0.133,14.76474,17.28471,-53.36458
15850,,,0.274023505,K0III-IV,1.227,86.90301,107.47782,30.96998
16181,66    Ari,,1.827835966,K0IV,0.951,39.2059,50.3816,26.84102
23380,,,3.194846454,F4V,0.448,4.49826,17.26922,32.29824
24384,,,-0.632735236,K3III,1.392,26.4411,129.64048,-169.53564
26427,,,-2.068943791,B1Vvar,-0.21,40.70061,412.4273,-43.10788
27421,,,-0.276097208,B9Vn,-0.051,8.64687,170.29048,65.00748
28154,,,-8.97,A0Ia,0.346,121920.3648,9116827.054,4107140.112
30794,,,-0.119423526,A4V,0.103,-6.95389,56.1459,160.07587
31617,,,0.411089203,K0III,1.03,-16.82445,103.2166,-82.13775
33044,,,-0.623415597,K3III:,1.455,-39.85599,169.06722,125.22225
33243,,,-1.90350118,G6III:,1.102,-91.63135,374.59385,-18.88505
33444,,,-0.532355194,K3III,1.495,-27.2125,106.72247,173.30268
34780,,,-0.288017489,A0IV/V,-0.011,-25.58504,78.70408,-163.76285
38325,,,3.643524964,F6V,0.496,-8.19473,15.55983,24.31991
38394,,,0.504348284,K1III:,1.125,-56.41092,106.15304,42.15657
38868,,,1.252698802,K0III,1,-43.68867,77.80083,13.56025
40231,,,-0.015057625,G8III,0.89,-85.05825,129.74081,45.99602
41214,,,1.976047448,F2V,0.46,-38.02897,52.05192,-5.319
42895,,,2.116103278,A9V,0.217,-16.33354,18.70687,-55.32466
53465,,,1.127658423,K2III,1.123,-68.30574,19.50839,63.98082
53791,,,2.74013844,F9V,0.584,-32.19879,8.57555,30.977
60467,4    CVn,,0.975023078,F3IV,0.366,-75.15994,-7.82821,69.34765
60599,,,0.114519197,K0III,1.094,-138.49471,-15.32128,61.82335
70325,,,-0.927369832,K2III,1.36,-126.28034,-91.19167,-190.79756
71530,,,3.781141765,F7V,0.506,-8.17302,-6.72414,-26.10518
74000,,,1.657406329,A3V,0.073,-48.61215,-51.82966,23.69615
79490,,,-4.872280322,M0III,1.965,-403.02051,-802.03965,-1220.65185
82259,,,0.346614301,A0IV/V,0.192,-40.65883,-125.97566,-35.24538
84792,,,0.737557163,A0V,0.04,-18.97359,-107.30123,-34.89382
87532,,,1.991443063,F2V,0.342,-1.60342,-52.18185,-37.40951
88020,,,0.900254514,G5III:,0.949,-0.48339,-85.5669,62.82836
89637,,,-1.12899138,B3/B4IV/V,-0.096,17.17229,-223.1211,-151.55231
94598,,,-0.703937431,G8III,0.895,67.07474,-197.46896,76.74439
95002,29Ome2Aql,,1.372784475,A2V,0.087,28.57782,-78.64074,17.07642
95408,,,-1.997741596,B2Vnn,-0.117,128.47709,-332.51167,-188.46929
96387,11    Cyg,,-0.742888653,B8Vn,-0.08,73.40493,-165.2484,135.98229
98143,,,-1.635661898,B5IV,-0.14,134.20863,-240.29632,201.81504
101160,1    Del,,-0.167887583,A1sh,-0.019,103.9589,-135.11629,32.81691
111869,,,-1.18246399,G3Ib-IICNe.,0.854,206.11449,-75.45567,168.98775
113044,Tau1Gru,,3.418499642,G3IV,0.621,21.09846,-6.28681,-24.96967
117880,,,3.803051426,F8IV,0.572,21.26207,-0.49744,-18.03657
117957,,,-8.97,B0.5IIv SB,0.155,5384909.655,-104240.5284,8425668.04
2789,,,1.589579315,K0IV,1.001,44.19277,6.91156,-63.4599
3988,,,-3.373643522,K5Ib,1.88,351.67305,80.01611,672.78533
5824,88    Psc,,0.287097069,G6III:,1.081,132.99704,44.95665,17.22576
5936,,,1.116798777,K1III,1.163,76.40632,26.42634,52.73344
9568,,,-1.552786857,K0,1.107,59.38344,35.31214,322.72037
12862,,,2.490173057,F0III:,0.312,38.37441,33.7566,4.21243
22144,,,1.116798777,K1III,1.065,23.70509,70.76999,-61.21087
22354,,,-0.641495373,K1III,1.2,66.2319,206.11444,13.57729
23643,,,-3.833470674,B5IV,-0.117,224.28076,914.98196,-50.02585
23777,,,0.806381683,B9.5/A0IV,-0.03,25.0355,105.52133,-25.28245
26264,Iot Men,,-0.896080716,B8III,-0.018,5.02446,47.01933,-239.2746
26712,,,0.101223484,B9.5III-IVp,0.037,11.12529,131.10516,80.1829
27341,,,-0.469497272,A4V,0.135,10.78505,196.72865,-36.63334
27778,,,-0.752629447,M2II:,1.579,6.0602,189.3648,127.39674
28500,,,-4.7345098,B9Iab,0.218,-5.56716,1266.31193,661.24082
28520,,,0.808798459,A0V,0.027,-0.53411,100.46606,-47.74353
28637,,,0.541835643,B9.5IV,-0.033,-0.99319,81.00603,96.2247
29371,,,0.438346028,A0Vnn,0.021,-6.41102,128.04572,31.10777
29993,,,-0.732888653,M1III:,1.663,-17.91687,217.77389,-58.65167
32368,,,0.147567642,K2III,1.205,-27.22318,135.65449,-60.05257
36017,,,-3.895813876,A6II,0.227,-327.51754,838.60145,-363.4223
40818,,,-0.207458026,G8III,0.964,-101.52962,145.2274,12.22958
42049,,,2.220165736,F3IV,0.332,-35.80163,44.91926,8.53584
44213,,,-1.393912,B3Vne,-0.154,-158.43942,157.92723,-209.88225
45033,79    Cnc,,0.489308606,G8III,0.89,-88.21627,80.58951,48.26654
45058,,,0.611715786,M6S,1.373,-77.20413,70.34478,62.66598
45814,,,0.053868626,K3/K4III,1.396,-95.77591,80.01386,-96.04585
51551,,,2.903639704,F6/F7V,0.501,-34.61533,14.01851,-20.056
51560,,,0.212103518,B4,-0.096,-95.86472,38.75899,-103.65532
52113,,,0.832819416,A0Vn,-0.007,-100.76089,37.25225,-23.70508
58453,,,-1.038343878,K1/K2II,1.277,-161.41135,0.57661,-204.35968
64994,,,0.365519873,K3III,1.341,-39.58265,-14.27337,-129.77458
67271,,,0.060697162,K5III,1.418,-138.1091,-69.78162,-26.4757
71581,,,-0.379983282,K3III,1.422,-115.52079,-95.50113,-120.48538
76372,,,-0.636790122,K0III:,1.125,-124.8574,-171.67779,42.28545
78046,,,-0.396751492,B9V,0.13,-76.54996,-127.5441,-124.21933
78286,,,2.588150837,F0IV,0.289,-15.90402,-27.29103,37.48577
80021,,,0.919455682,G8II,0.938,-41.6419,-89.37414,38.11097
83138,,,1.244988462,K1III:,1.165,-13.06851,-48.23275,76.0416
85788,,,-2.912424927,F8/G0Ib,0.805,-52.56023,-425.28072,-444.31205
86178,,,1.930566262,A5V,0.158,-5.80739,-56.7102,33.96289
89279,,,-0.439247416,B9IIIn,-0.057,8.78899,-153.82579,123.76342
91852,,,0.38909104,G8,1.04,20.49934,-106.44766,80.37985
92008,,,-1.468447231,K3III,1.484,30.06177,-150.47304,-277.91222
92394,,,-0.727981369,B9.5IV/V,0.033,14.21158,-64.46639,-215.8652
93354,,,0.619636058,K0III:,0.983,26.49142,-97.30332,67.51538
97087,,,-1.166457147,B8III,-0.071,100.07344,-205.50529,155.12293
97515,,,2.747172623,F3V,0.403,18.31136,-35.48059,-21.93992
97674,,,2.149677999,F2III-IV,0.317,11.53819,-21.92626,-54.63212
103301,,,0.816032688,G6III-IV,0.824,76.66026,-79.60799,8.76141
103777,,,1.23508661,A3V,0.073,58.0907,-57.20802,-41.32887
109624,39    Aqr,,2.84863918,F0V,0.386,37.59252,-19.06578,-10.661
110498,,,-0.65567261,A1V,0.035,92.17249,-41.51667,193.52834
113137,Rho Ind,,3.922282662,G4IV-V,0.66,8.67278,-2.54188,-24.93059
115272,,,1.264657731,Fm...,0.423,56.75196,-9.79369,-69.38418
2224,48    Psc,,-1.615661898,K5III,1.58,324.85809,40.19197,96.61996
2235,,,3.247452952,F6Vawvar,0.447,35.50394,4.41184,6.43107
3356,Lam1Scl,,0.439734758,B9.5V,-0.024,101.91319,19.21747,-82.38616
8366,Tau2Hyi,,2.088171837,F0III,0.338,9.4295,4.79307,-61.08722
10054,,,1.87325108,A1V,0.118,8.74984,5.5434,67.65798
10403,,,2.957380451,F5V,0.406,23.40938,15.50052,30.6229
10438,55    Cas,,-0.722888653,B9V+...,0.641,75.04951,49.90293,207.51812
13402,,,5.968807801,K1V,0.862,7.38836,6.92186,-2.29445
13713,,,-2.836417644,K3III:,1.305,292.17684,283.52267,439.1035
14315,,,0.972636567,K0III,1.045,71.7408,74.70236,3.36998
17921,,,1.080189775,B8III,-0.006,49.07233,76.96707,37.33293
18485,33    Tau,,-0.009158144,B9.5IV,0.031,76.51707,128.6946,64.09614
18592,,,2.097575073,F2IV,0.439,16.92615,28.94086,-51.82978
19730,,,0.801824272,K1III,1.019,15.38686,30.77607,106.69675
21611,,,-0.463853286,K2III,1.08,14.97007,40.2331,-196.16096
23442,,,-0.374163211,K5III,1.562,13.00663,50.59315,185.46174
25007,,,-2.772357765,B5II/III,-0.176,80.71302,473.19762,-328.00909
26942,24    Cam,,2.105602706,K0III,0.951,2.50609,33.77868,51.33269
29843,,,3.044905333,F8/G0V,0.576,-2.73727,36.70732,-15.40866
30272,4    Lyn,,0.49089747,A3V,0.153,-6.33387,65.60186,111.31876
30570,,,-0.19360448,A2Vn,0.02,-18.11247,161.80115,70.2095
30711,,,3.673927247,F8/G0V,0.545,-3.1815,26.68957,-13.02599
31646,,,-8.95,O8e,0.018,-1615374.325,9810620.459,1068780.61
31859,,,-0.324527395,A0V,-0.031,-29.65138,169.87859,-75.68326
33094,,,3.992479005,G3/G5V,0.708,-5.2476,22.04311,-12.32273
36395,,,3.385079092,F5V,0.479,-12.52739,30.48194,-8.8293
37580,,,2.363441722,F7V,0.469,-19.62206,40.80499,30.54047
38370,,,-2.614141358,B2IV,-0.181,-185.43219,349.95193,-367.87582
38975,,,-2.113220395,K0,1.468,-203.43713,357.66125,122.02922
39067,,,1.223142283,K2,1.325,-44.79925,77.92052,21.15124
41373,,,1.791470487,A0V,0.062,-25.61895,34.48944,-56.61756
41574,28    Cnc,,1.447715037,F0Vn,0.246,-45.8878,60.55726,34.05895
42794,,,1.099378169,A7V,0.229,-12.11107,14.03018,-95.9785
45127,,,-1.917299098,B5III,-0.108,-225.37045,203.4906,-248.16675
46093,,,-5.170625722,A7Iab,0.528,-844.28966,683.75952,-1377.50425
46114,,,0.043253227,A6/A7III,0.193,-95.52983,77.17149,-100.96558
46328,,,1.879188123,A3Vn,0.147,-22.6934,17.9324,-61.82865
48119,,,1.010557439,K0III,0.937,-47.33641,30.54494,-84.83059
